season,Name,player_id,team,POS,G,GPitched,IP_corrected,HR,K,BB,HBP,ER,FIP,ERA,FB,FB_PO,FO,flyHits,popOuts,popHits,IP_nonzero,x_FIPFB,x_FIPFBPO
2024,Rogelio Martinez,616571,CHI,P,31,31,36.666666666666664,7,28,20,1,31,6.488114825228227,7.609090909090909,39,49,20.0,19.0,10.0,0.0,36.666666666666664,5.0305390676524695,5.645233178572996
2024,Rogelio Martinez,616571,,,31,31,36.666666666666664,7,28,20,1,31,6.488114825228227,7.609090909090909,39,49,,,,,,5.0305390676524695,5.645233178572996
2024,Juan Rodriguez,616615,LEO,P,3,3,2.6666666666666665,0,5,2,1,6,3.4403875525009537,20.25,0,0,0.0,0.0,0.0,0.0,2.6666666666666665,3.4403875525009537,3.4403875525009537
2024,Juan Rodriguez,616615,,,3,3,2.6666666666666665,0,5,2,1,6,3.4403875525009537,20.25,0,0,,,,,,3.4403875525009537,3.4403875525009537
2024,Adrian Gusman,616617,QRO,P,8,8,9.333333333333334,0,9,1,0,2,2.208244695358097,1.9285714285714284,7,8,6.0,1.0,1.0,0.0,9.333333333333334,2.930466917580319,3.2594576333634877
2024,Adrian Gusman,616617,,,8,8,9.333333333333334,0,9,1,0,2,2.208244695358097,1.9285714285714284,7,8,,,,,,2.930466917580319,3.2594576333634877
2024,Edwin Fierro,616623,MEX,P,33,33,33.0,1,23,6,3,12,3.633569370682772,3.272727272727273,23,26,20.0,3.0,3.0,0.0,33.0,3.910785981232716,4.205896414707929
2024,Edwin Fierro,616623,,,33,33,33.0,1,23,6,3,12,3.633569370682772,3.272727272727273,23,26,,,,,,3.910785981232716,4.205896414707929
2024,Carlos Bustamante,619854,MVA,P,25,25,22.666666666666668,3,18,6,0,9,4.741858140736248,3.5735294117647056,19,28,13.0,6.0,9.0,0.0,22.666666666666668,3.8284594479257903,4.536253257273429
2024,Carlos Bustamante,619854,,,25,25,22.666666666666668,3,18,6,0,9,4.741858140736248,3.5735294117647056,19,28,,,,,,3.8284594479257903,4.536253257273429
2024,Miguel Aguilar,620396,JAL,P,35,35,28.666666666666668,4,29,15,2,24,5.385154994361419,7.534883720930232,30,34,15.0,15.0,4.0,0.0,28.666666666666668,4.5789534439738215,5.025786850438646
2024,Miguel Aguilar,620396,,,35,35,28.666666666666668,4,29,15,2,24,5.385154994361419,7.534883720930232,30,34,,,,,,4.5789534439738215,5.025786850438646
2024,José Mujica,620445,TIJ,P,22,22,19.666666666666668,5,21,5,0,14,5.747590942331462,6.406779661016949,18,20,12.0,6.0,2.0,0.0,19.666666666666668,3.32386212877214,3.6897079874226035
2024,José Mujica,620445,2 Teams,,43,43,39.333333333333336,8,37,12,0,17,5.493353654195869,3.889830508474576,34,43,,,,,,3.681677571333345,4.190027782753592
2024,José Mujica,620445,OAX,P,21,21,19.666666666666668,3,16,7,0,3,5.2391163660602755,1.3728813559322033,16,23,13.0,3.0,7.0,0.0,19.666666666666668,4.039493013894551,4.69034757808458
2024,Liarvis Breto,620978,CHI,P,39,39,34.333333333333336,6,41,16,1,20,5.184319591335905,5.242718446601941,24,26,15.0,9.0,2.0,0.0,34.333333333333336,3.585614089717782,3.8412164588940656
2024,Liarvis Breto,620978,,,39,39,34.333333333333336,6,41,16,1,20,5.184319591335905,5.242718446601941,24,26,,,,,,3.585614089717782,3.8412164588940656
2024,José Mesa Jr.,621089,AGS,P,10,10,10.666666666666666,1,11,4,3,7,4.940387552500954,5.90625,5,7,3.0,2.0,2.0,0.0,10.666666666666666,4.173026441389843,4.526472458161331
2024,José Mesa Jr.,621089,2 Teams,,23,23,24.666666666666664,2,20,10,3,16,4.828901066014467,5.837837837837839,16,26,,,,,,4.399471636585038,5.067554814102177
